"project_id","project_name","discipline_name"
5360983,"Partikelsynthese in gepulsten Plasmen","Chemische und Thermische Verfahrenstechnik"
5361670,"Kapitalmarktpreise als Frühindikatoren ökonomischer Strukturbrüche und Trends (B 1)","Statistik und Ökonometrie"
5362765,"Mechanisms of speciation in Southeast Asian ant-plants of the genus Macaranga (Euphorbiaceae) associated with Crematogaster ants","Spezielle Botanik und Evolution"
5362869,"Entwicklung der Wassermassenzirkulation und Karbonatproduktion am Westiberischen Kontinentalhang - 'Meteor'-Expedition 39","FK Atmosphären- und Meeresforschung"
5363133,"Sediment budget of pliocene and Quaternary unconsolidated deposits of the Rheingletscher area, Swiss midlands and the Upper Rhein Graben","Geologie, Ingenieurgeologie, Paläontologie"
5363555,"Regulationsmechanismen der exokrinen Sekretion in Speicheldrüsen von Periplaneta americana","Biochemie und Physiologie der Tiere"
5364070,"Schnelle Generierung von T-Zellen mit multipler Virusspezifität (C02)","Immunologie"
5364870,"Funktionelles Epitopmapping von Signalproteinen durch Peptide und Expressionsprofiling (C 1)","Biochemie"
5365365,"Kräfte und molekulare Mechanismen der DNA-Protein-Bindung (K 01)","Biophysik"
5365506,"Mikroenkapsulierung: Optimierung der klinischen, transgenen Transplantation der Parathyreoidea ohne Immunsuppression, Untersuchung der Funktionsprinzipien der Technologie und Prüfung neuer Anwendungsgebiete","Gefäß- und Viszeralchirurgie"
5366133,"Biometrische Ansätze zur Auswertung von Evaluierungsdaten in Genbanken bei Gerste (Hordeum vulgare L.)","Pflanzenbau"
5366442,"Spektralanalyse heißer kompakter Sterne im fernen UV und weichen Röntgenbereich mit FUSE- und CHANDRA-Beobachtungen","Astrophysik und Astronomie"
5366663,"Erzeugung metallischer Nanostrukturen mittels Assemblierung und Funktionalisierung von Proteinen und DNA. Teilprojekt: Präparation von strukturierbaren und schaltbaren Aminschichten","Experimentelle Physik der kondensierten Materie"
5366799,"Anomale Streuung mit weicher Röntgenstrahlung: Spektroskopisch aufgelöste Strukturuntersuchungen (C04)","Experimentelle Physik der kondensierten Materie"
5366929,"Deep reaching fluid-flow in the Central European Basin System","Geologie, Ingenieurgeologie, Paläontologie"
5366986,"Deep reaching fluid-flow in the Central European Basin System","Geologie, Ingenieurgeologie, Paläontologie"
5367034,"Deep reaching fluid-flow in the Central European Basin System","Geologie, Ingenieurgeologie, Paläontologie"
5367044,"Prospektive Untersuchung der Transmissionsdynamik der Lungen-Tuberkulose in Baden-Württemberg unter besonderer Berücksichtigung von Migranten aus Hochprävalenzgebieten","Epidemiologie, Medizinische Biometrie, Medizinische Informatik"
5367525,"Matching für Ventilation und Perfusion, Klinische Studie","Radiologie und Nuklearmedizin"
5368092,"Untersuchung der Struktur des tiefen Erdinnern (Erdkern) mit Daten des Deutschen Regionalen Seismologischen Netzes (GRSN)","Physik des Erdkörpers"
5368463,"Authigene Karbonate und CO2-Quellen in Reservoirgesteinen der CO2 Provinz im Niedersächsischen Becken","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5368516,"Transparent thin films of mesoporous titania and mesoporous silica with embedded dye molecules as effective photocatalysts for pollutant mineralization and as optical gas sensors","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5368905,"Diagnostische Strategien zum Monitoring gentharapeutischer Interventionen (A 8)","Pathologie und Gerichtliche Medizin"
5369546,"Birth of the Central European Basin (CEB): volcanism, sedimentation and tectonics","Geologie, Ingenieurgeologie, Paläontologie"
5369566,"Post-glacial landscape evolution of the Central European Basin System based on geological, geophysical and geomorphological data with finite element-based dynamic modeling of the neotectonic evolution of N-Germany with in order to identify and evaluate po","Geologie, Ingenieurgeologie, Paläontologie"
5369666,"Influence of Quaternary glaciations on the petroleum system of Schleswig-Holstein","Geologie, Ingenieurgeologie, Paläontologie"
5369678,"Influence of Quaternary glaciations on the petroleum system of Schleswig-Holstein","Geologie, Ingenieurgeologie, Paläontologie"
5369849,"Opto-optisches Schalten in organischen Schichtstrukturen","Präparative und Physikalische Chemie von Polymeren"
5369965,"Transkriptomveränderungen des Endometriums in der Frühgravidität: Lokale Signalwirkungen, Bedeutung von Interferon Theta, Signaling von Kerntransfer-Embryonen","Tierzucht, Tierhaltung und Tierhygiene"
5370246,"Sprachverstehen und variable Wortstellung: Syntaktische und außersyntaktische Faktoren bei der Verarbeitung deutscher Sätze","Allgemeine und Angewandte Sprachwissenschaften"
5370324,"Co-ordination of the Schwerpunktprogramm (SPP): 'Dynamik sedimentärer Systeme unter wechselnden Spannungsregimen am Beispiel des zentraleuropäischen Beckensystems' and general management of data supplied by the German oil and gas industry for this scienti","Geologie, Ingenieurgeologie, Paläontologie"
5370370,"Effizienzanalyse und Betriebsvergleich von Krankenhäusern","Betriebswirtschaftslehre"
5372229,"Adaptive Wavelet-Darstellung von Oberflächen, Rekonstruktion und Interpretation","Mathematik"
5372860,"Verspannte AlGaN/InGaN Doppelheterostrukturen auf 6H-SiC: Struktur, elektrische Eigenschaften und HEMT Anwendungen","FK Physik der kondensierten Materie"
5372864,"Verspannte AlGaN/InGaN Doppelheterostrukturen auf 6H-SiC: Struktur, elektrische Eigenschaften und HEMT Anwendungen","FK Physik der kondensierten Materie"
5373327,"Das Okulo-Aurikulo-Vertebrale Spektrum (OAVS) - Klinische Aufarbeitung und molekulargenetische Analyse eines heterogenen Krankheitsspektrums","Humangenetik"
5373425,"X-ray diffraction experiments on ultrafast photochemical reactions in solid state and solution with regard to biological applications","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5373443,"Evolution des Nordrandes des Nordostdeutschen Beckens","Geologie, Ingenieurgeologie, Paläontologie"
5373465,"Identification of regional cerebral metabolic covariance patterns specifically associated with the dominant ataxias SCA2, -3 and -6 using FDG-PET uptake measures","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5373982,"Dritte, vollständig neubearbeitete Auflage des Reallexikons der deutschen Literaturgeschichte (Merker/Stammler) unter dem Titel Reallexikon der deutschen Literaturwissenschaft","Ältere deutsche Literatur"
5374078,"Fundus Autofluorescence imaging in Age-related Macular degeneration (FAM-Study) using confocal scanning laser ophthalmoscopy","Klinische Neurowissenschaften III - Augenheilkunde"
5374282,"Jungkretazische Intrusivgesteine in der ophiolitischen Melange der obersten Deckeneinheit Kretas","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5374813,"The role of community assembly processes in biodiversity-ecosystems functioning experiments","Pflanzenökologie und Ökosystemforschung"
5375451,"Steuernde Faktoren der Klima-Entwicklung im Silur: Ein kombiniert palynologischer und sedimentologisch-geochemischer Ansatz","Geologie, Ingenieurgeologie, Paläontologie"
5375533,"Verweltlichung der Wissenschaft(en). Bedingungen, Muster der Argumentation und typisierte Phasen wissenschaftlicher Säkularisierung","Evangelische Theologie"
5375615,"Produktion","Mathematik"
5375673,"Elektronische und optische Bauteile","Mathematik"
5375971,"Manteldynamik und Magmatismus eines ozeanischen Plateaus am Beispiel der Azoren","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5376032,"Verbesserte Haftfestigkeit zwischen Knochenzement und Knochen beim künstlichen Hüftgelenksersatz","Unfallchirurgie und Orthopädie"
5376333,"Das illustrierte Kunstbuch (ca. 1750-1914)","Kunstgeschichte"
5376883,"Stochastische Prozesse in zufälligen Medien","Mathematik"
5377006,"Bearbeitung von Manuskripten von der 2. Kamtschatkaexpedition (1733-1743) zur Geschichte und Naturgeschichte Sibiriens","Wissenschaftsgeschichte"
5377150,"Parallelisierung der numerischen Modelle ausgewählter meteorologischer und luftchemischer Prozesse für lose-gekoppelte Rechner-Architekturen","FK Atmosphären- und Meeresforschung"
5377239,"Charakterisierung der Faltbarkeit kleiner Proteine in experimentell zugänglichen Sequenzräumen (A02)","Biochemie"
5377303,"Synaptische Leitfähigkeiten während 'sharp wave-ripple' Komplexen (B03)","Bioinformatik und Theoretische Biologie"
5377345,"Dynamik des immunologischen Gedächtnisses (C03)","Bioinformatik und Theoretische Biologie"
5378191,"Nicht-invasive molekuare Bildgebung von arteriosklerotischen Plaques mittels Positronen-Emissions-Tomographie","Radiologie und Nuklearmedizin"
5379083,"Professionswissen von Lehrkräften, kognitiv aktivierender Mathematikunterricht und die Entwicklung von mathematischer Kompetenz","Allgemeine und fachbezogene Lehr-, Lern- und Qualifikationsforschung"
5379088,"Professionswissen von Lehrkräften, kognitiv aktivierender Mathematikunterricht und die Entwicklung von mathematischer Kompetenz","Allgemeine und fachbezogene Lehr-, Lern- und Qualifikationsforschung"
5379096,"Professionswissen von Lehrkräften, kognitiv aktivierender Mathematikunterricht und die Entwicklung von mathematischer Kompetenz","Allgemeine und fachbezogene Lehr-, Lern- und Qualifikationsforschung"
5379124,"Mechanismen der Regeneration von Gehölzen tropisch-alpiner Waldgrenzen","Pflanzenökologie und Ökosystemforschung"
5379267,"Experimentelle und numerische Untersuchungen zu den Auswirkungen verschiedener Dämpfungsmechanismen auf die Schalldämmung im Hochbau","Mechanik"
5379271,"Experimentelle und numerische Untersuchungen zu den Auswirkungen verschiedener Dämpfungsmechanismen auf die Schalldämmung im Hochbau","Mechanik"
5379359,"Präparation und optische Eigenschaften von Halbleiter- und Metallclustern in Plasmapolymer-Matrizen","FK Physikalische und Theoretische Chemie"
5379395,"Das Chromatinarchitekturprotein DEK in der nukleären Apoptose","Pharmakologie"
5379605,"Microscopic Theory of the Optical Properties of Metastable Semiconductor Compounds and Heterostructures","Experimentelle Physik der kondensierten Materie"
5379894,"Restart-Automaten: Varianten, Abschlusseigenschaften und Komplexität von Entscheidungsproblemen","Theoretische Informatik"
5380654,"Untersuchung von Kohlenstoffketten, Absorptionen und großen Amplituden","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5381065,"Mechanismen der zentralnervösen Regulation gastrointestinaler Funktionen durch Neuropeptide im Paraventrikulären Nucleus des Hypothalamus","Gastroenterologie, Stoffwechsel"
5381117,"Untersuchungen der Schwefelspezies im Übergangsbereich von gespannten zu freien Aquiferen im Vorfeld der Tagebausümpfung","Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung"
5381742,"Learning from Nature hwo Two-metal Centres Operate: Studies of Purple Acid Phosphatases (PAP) and Polyphenol Oxidases (PPO)-Enzymes and Models","Anorganische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung"
5382023,"Screening of desert plants of the middle east for antimalarials","Biochemie"
5382165,"Thermodynamic and thermophysic properties of ionic liquids and their mixtures with other fluids","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5382924,"Altered visceral and psychological stress signal processing in visceral hyperalgesia: Role of central pain processing and local inflammation in the gut.","Differentielle Psychologie, Klinische Psychologie, Medizinische Psychologie, Methoden"
5382931,"Vorkommen und Wirtswechselbiologie von antarktischen Helminthen im regionalen Vergleich","FK Zoologie"
5382933,"Structural chemistry of inhibitor binding to Aldose Reductase: An integrated approach combining subatomic resolution crystallography, microcalorimetry, multipolar modeling and quantum modeling","Pharmazie"
5382969,"Metal Nanoparticles as Novel Organometallic Objects: Synthesis and NMR Studies of the Structure, Binding, Mobility and Reactivity of Hydrogen and Organic Molecules in their Coordination Sphere","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5383137,"Neurodegeneration beim M. Alzheimer: Pathogenetische Rolle der Mikroglia","Virologie"
5383209,"Molekularbiologische Analyse der 3-Methylglutaconacidurie Typ 1","Humangenetik"
5383343,"Molecular scale reactivity at bimetallic surfaces: bridging the pressure gap","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5383347,"Holographic multiplexing in photorefractive and photochromic polymers - associative optical memories for high-throughput screening","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5384491,"Anionensubstitutionen in perowskitartigen Metalloxiden","Festkörper- und Oberflächenchemie, Materialsynthese"
5384515,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Tierzucht, Tierhaltung und Tierhygiene"
5384527,"Kartierung der TSE-Suszeptibilität/Resistenz von Schafen mit maximal unterschiedlichen DNA-Varianten in der chromosomalen Region des Prionprotein codierenden Gens","Tierzucht, Tierhaltung und Tierhygiene"
5384659,"Effiziente Abwicklung von Beschaffungsprozessen im Business-to-Home- und Business-to-Business-Bereich mit Hilfe einer Electronic-Shopping-Mall","Betriebswirtschaftslehre"
5385329,"Holocene evolution of an irregularly sinking coast: the interplay of eustasy, neotectonics and sediment supply","Geologie, Ingenieurgeologie, Paläontologie"
5385459,"Kortikale Reorganisation bei Stress-Inkontinenz von Frauen","Differentielle Psychologie, Klinische Psychologie, Medizinische Psychologie, Methoden"
5385575,"Computer Simulation of Conformation-Coupled Proton Transfer in Bacteriorhodopsin","Biophysik"
5385667,"Analysis of coastal zone development through space/time modelling","Geologie, Ingenieurgeologie, Paläontologie"
5385704,"Excited state dynamics in the early stages of the bR and Rh photocycle","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5386241,"Pathogenese der HIV-induzierten Blut-Hirn-Schrankenstörung und neuronalen Schädigung: Bedeutung des HIV-1-Regulatorproteins Nef","Molekulare Neurowissenschaft und Neurogenetik"
5386630,"Thermodynamik modeling of alkali-rich melt properties based on experimental and structural data","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5386683,"Struktur und thermische Ausdehnung von Alkaliborosilikatkristallen und -gläsern","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5386694,"Nichtlineare optische Effekte in anisotrop nanostrukturierten Halbleitern","Experimentelle Physik der kondensierten Materie"
5386875,"Untersuchungen des China-Haselhuhns (Bonasa sewerzowi) im Vergleich zu Hasel- und Kragenhuhn: Landschaftsökologie, Ökologie und Verhalten","Biologie des Verhaltens und der Sinne"
